SMILES,FingerPrint_0,FingerPrint_1
CC(C)CNc1ccncc1S(=O)(=O)NC(=NC#N)NC(C)C,-107.23638,-19.757069
CC(C)CNc1[nH]cnc2ncnc1-2,-77.71664,34.766953
CC(C)CNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,-75.5602,55.93304
CC(=O)N(c1nc(=O)n(C(C)C)c(=O)n1C)C(C)C,-5.915273,61.190086
CC(C)N(CC1CN=C(N)O1)C(C)C,-67.76118,-67.171
CC(C)N(CCC(C(N)=O)c1ccccc1Cl)C(C)C,18.971697,-41.788998
CC(C)NC(=O)N1C(=O)N(C)CC1O,-31.947706,75.83977
Cc1ccccc1Nc1ccncc1S(=O)(=O)NC(=O)NC(C)C,-104.95211,-21.287064
CC(C)NC(=S)NS(=O)(=O)c1cnccc1NC1CCCCCC1,-104.03817,-18.281252
CC(C)NC(=S)NS(=O)(=O)c1cnccc1NC1CCCCCCC1,-104.03817,-18.281252
CC(C)NC(CO)C(O)c1ccccc1,9.037033,3.67418
CC(C)NC(=NC#N)NS(=O)(=O)c1cnccc1NC1CC1,-106.26409,-19.408375
CC(C)NC(=NC#N)NS(=O)(=O)c1cnccc1NC1CCCC1,-106.14431,-19.341137
CC(C)NC(=NC#N)NS(=O)(=O)c1cnccc1NC1CCCCC1,-106.09286,-19.308075
CC(C)NC(=NC#N)NS(=O)(=O)c1cnccc1NC1CCCCCC1,-106.09286,-19.308075
CC(C)NC(=NC#N)NS(=O)(=O)c1cnccc1NC1CCCCCCC1,-106.09286,-19.308075
CC(C)NC(=NC#N)NS(=O)(=O)c1cnccc1NC1CCCCCCCCCCC1,-106.09286,-19.308075
CC(C)NC(=NC#N)NS(=O)(=O)c1cnccc1NCc1ccccc1,-107.32448,-19.738426
Cc1ccc(Nc2ccncc2S(=O)(=O)NC(=NC#N)NC(C)C)cc1,-107.2222,-20.47205
CC(C)NC(=NC#N)NS(=O)(=O)c1cnccc1Nc1ccc(Cl)c(C(F)(F)F)c1,-107.63926,-20.769753
CC(C)NC(=NC#N)NS(=O)(=O)c1cnccc1Nc1ccc(Cl)cc1,-107.327576,-20.495169
CC(C)NC(=NC#N)NS(=O)(=O)c1cnccc1Nc1cccc(Br)c1,-107.30622,-20.877888
Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=NC#N)NC(C)C)c1,-107.14292,-20.878399
CC(C)NC(=NC#N)NS(=O)(=O)c1cnccc1Nc1cccc(Cl)c1,-107.34318,-20.843319
CC(C)NC(=NC#N)NS(=O)(=O)c1cnccc1Nc1cccc(F)c1,-107.29938,-20.845293
CC(C)NC(=NC#N)NS(=O)(=O)c1cnccc1Nc1cccc(I)c1,-107.302956,-20.874544
CC(C)NC(=NC#N)NS(=O)(=O)c1cnccc1Nc1cccc(C(F)(F)F)c1,-107.38713,-20.92785
Cc1ccccc1Nc1ccncc1S(=O)(=O)NC(=NC#N)NC(C)C,-106.85348,-20.399574
CC(C)NCC(O)CN1C(=O)COc2ccccc21,-78.33423,-13.578161
CC(C)NCC(O)COc1ccc(NC=O)cc1,-80.288895,-14.642988
CC(C)NCC(O)COc1ccc(-c2nc(C(C)C)c[nH]2)cc1,-80.85715,-16.00972
CC(C)NCC(O)COc1ccc(-c2nc(-c3cccs3)c[nH]2)cc1,-80.91628,-16.139454
CC(C)NCC(O)COc1ccc(-c2ncc[nH]2)cc1,-80.730934,-16.003685
CC(C)NCC(O)COc1ccc(Cc2nc(Br)c[nH]2)cc1,-81.33643,-15.346392
CC(C)NCc1cccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)c1,-24.629583,-30.394062
CC(C)Nc1nc(=O)n(C(C)C)c(=O)n1C,-5.9062514,61.189175
CC(C)Nc1nc(=O)nc(N)[nH]1,-9.54934,66.89908
CC(C)Nc1[nH]cnc2ncnc1-2,-77.487785,34.314835
CC(C)Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,-75.29362,56.172153
Cc1ccc(S(=O)(=O)C(=Cc2ccccc2)C(=O)OC(C)C)cc1,-54.321194,-15.296787
CC(C)OC(=O)C(=Cc1ccccc1)S(=O)(=O)c1ccc(Cl)cc1,-54.31225,-15.289842
CC(C)OC(=O)C(=Cc1ccccc1)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,-54.43938,-15.421272
Cc1ccc(S(=O)(=O)C2(C(=O)OC(C)C)CCCCC2)cc1,-55.355644,-57.67979
CC(C)OC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CCCCC1,-55.18006,-57.168835
CC(C)OC(=O)CC(C(=O)OC(C)C)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,-53.455727,-21.150944
CC(C)OP(=O)(OC(C)C)C(Cl)(Cl)P(=O)(OC(C)C)OC(C)C,-1.6999873,53.277435
CC(C)SCc1cc(=O)c(O)co1,39.313873,55.877842
Cc1cc(Cl)c(C(C)C)c(Cl)c1Cl,39.400208,-24.504093
CC(C)c1cc(=S)ss1,2.8197737,32.61473
CC(C)c1cccc(C(C)C)c1NC(=O)CC(=O)C1(c2ccccc2)CCCC1,8.054007,-59.924084
CC(C)c1cccc(C(C)C)c1NC(=O)CC(=O)c1ccccc1,7.854405,-60.051178
CC(C)c1cccc(=O)c(O)c1,11.690228,-0.44313705
CC(CC(C)O[N+](=O)[O-])O[N+](=O)[O-],-69.33787,18.809929
CC(CCC(C)O[N+](=O)[O-])O[N+](=O)[O-],-69.33734,18.930264
CC(CCCCO[N+](=O)[O-])O[N+](=O)[O-],-69.35382,19.433922
CC(CCCO[N+](=O)[O-])O[N+](=O)[O-],-69.351616,19.397753
CC(CCO[N+](=O)[O-])O[N+](=O)[O-],-69.33885,19.340542
CC(=CCNc1ncnc2[nH]cnc12)CO,10.173071,32.8928
CC(CO)CCNc1ncnc2nc[nH]c12,-68.992935,39.998753
CC(CO)CNc1[nH]cnc2ncnc1-2,-77.61771,34.73497
CC(CO)N(C)C,-7.5219493,55.87271
CC(CO)NC(=O)Cn1ccnc1[N+](=O)[O-],-86.55038,18.007736
CC(F)C(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,-13.636878,8.349565
CC(N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,42.616642,75.644104
CC(c1ccccc1)N1CC(N2CCOCC2)=NC1=O,61.706398,23.882444
CC(NC(=O)C(Cc1ccccc1)NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)O,41.957336,76.57852
CC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)O,42.134075,76.30033
CC(NCC(O)CON=C(C1CC1)C1CC1)c1ccccc1,-59.921837,3.9267163
CC(Nc1[nH]cnc2ncnc1-2)c1ccccc1,-77.45833,34.045387
CC(=O)C(Cc1ccccc1)=C(C)O,-12.47364,-0.791533
CC(=O)Nc1cc(NCC(C)O)c(Cl)cc1N=Nc1ccc([N+](=O)[O-])cc1Cl,-56.789448,-34.426804
CC(SSc1ncc[nH]1)c1ccccc1,3.2768288,25.693356
CC1(C)C2Cc3ssc(=S)c3C1C2,16.287855,48.0779
CC12CCC(c3c1ssc3=S)C2(C)C,16.250381,47.84908
CC1(C)C=[N+]([O-])C(C)(C)C1,5.9471397,50.134354
CC1(C)CCC(C(F)(F)F)=[N+]1[O-],-0.45541102,45.569744
CC1(C)OC23CC1CCC2CCCC3(C)O,3.5227566,60.12291
CC1(C)N(O)C(c2ccc([N+](=O)[O-])cc2)=[N+]([O-])C1(C)C,-55.935352,-25.670006
C=CC1(C)C=C2CCC3C(C)(CO)CCCC3(C)C2CC1,-11.452658,43.051586
CC1(C(=O)O)CSC(c2cc(O)ccc2O)=N1,2.1754336,-26.811508
CC1(C(=O)O)CSC(c2ccc(O)cc2O)=N1,2.1742284,-26.80878
CC12CC(Cl)(Cl)C(CC1(Cl)Cl)C2(CCl)C(Cl)Cl,-1.3350704,56.64498
CC1=C(C#N)C(C)(C)C(C#N)=C(C)N1,-5.169029,38.36535
CC1=CC(=C2C(=O)c3ccccc3C2=O)C=C(C)N1CCCNC(=O)N(CCCl)N=O,-39.618736,78.52166
C=C1C=CCC(C)=CCC1,10.63492,46.103928
C=C(C)C1CCC2=CC(=O)CC(C)C2(C)C1,-3.2006419,61.617355
CC1CC(=O)NN=C1c1ccc(-n2cnc3c2CCCC3)cc1,20.390442,38.127228
CC1CCC(NC(=O)N2C(=O)N(C)CC2O)CC1,-32.151318,76.52304
CC1=CCCC(C)C12CCC(C(C)(C)O)C2,0.04386753,60.348957
CC1CCCCC1NC(=O)N1C(=O)N(C)CC1O,-32.177197,76.56618
CC1CCCCN1CC1CN=C(N)O1,-68.36084,-67.491806
CC1CCN(CC2CN=C(N)O2)CC1,-68.52268,-67.81455
CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccccc2)CC(C)N1,85.97835,49.346954
CC1CN(CC2CN=C(N)O2)CC(C)O1,-68.338264,-67.681274
CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CCN1,85.84613,49.058666
CC1NCCc2c1[nH]c1ccc([N+](=O)[O-])cc21,-55.672222,-29.945042
CC1NCCc2c1[nH]c1ccccc21,33.187653,5.5039515
CC(=O)OC1C(C)OC(n2cc(F)c(=O)[nH]c2=O)C1OC(C)=O,-58.237335,52.648235
CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1OC(C)=O,11.324278,103.29955
CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)(=O)=O)cc1,-16.458317,-9.28022
CC1=CCC(C)(C)C=CCC2(C)OC2CC1,13.702842,45.32854
CC1CCC2OC2(C)C12CCC(C(C)(C)O)C2,1.0350578,60.093597
CC1CCC2CC(=O)N(CCc3ccccc3)C3OC4(C)CCC1C23OO4,-1.8279622,74.58715
CC1=C2C3OC(=O)C(C)C3C(O)C(O)C2(C)C=CC1=O,16.553076,38.76001
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(=O)C1CCCCC1,-23.658012,99.65795
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(=O)CC1CCCCC1,-23.623497,99.54028
C=C1C(=O)OC2CC(C)C3C4CC(=O)C3(CC12)C1(C4)C(=O)OC2CC(C)C3C=CC(=O)C3(C)C(O)C21,12.356846,61.616367
CC=C(C)C(=O)OC1CC(C)CCC1C(C)C,-22.172298,31.885893
CC=C(C)C(=O)OCC1CCCC2(C)CCC(C(C)(C)O)CC12,2.6628003,67.027084
CCC(=O)N(c1ccccc1)C1CCN(CCCCCF)CC1,-13.649647,8.160677
CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCCCCF)CC1,-14.849435,8.122543
CCC(=O)N(c1ccccc1)C1(C(=O)OCCF)CCN(CCc2ccccc2)CC1,-14.878383,8.119072
CCC(=O)N(c1ccccc1)C1(C(=O)OCF)CCN(CCc2ccccc2)CC1,-14.868446,8.129515
CCC(=O)NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(C)=O,-39.79397,50.59923
CCC(=O)NCc1c(O)c(=O)cc(C)n1C,0.4017925,92.27504
CCC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,-80.44955,-14.502719
CCC(=O)Nc1ccc2cc3ccc(N)c(CO)c3nc2c1,42.418728,-2.4158354
CCC(C)(C)c1ccc(OCC2CN=C(N)O2)cc1,-65.54845,-65.417656
CCC(C)C(N)C(=O)N1CCCC1C(=O)NCC(=O)NC(C(=O)O)C(C)CC,33.11144,74.80071
CCC(C)C(N)C(=O)N1CCCC1C(=O)O,32.007587,73.62099
CCC(C)C(N)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)O)C(C)CC)C(C)C)C(C)C)C(C)C,27.743603,81.18343
CCC(C)C(N)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)O)C(C)C)C(C)C)C(C)CC,27.70549,81.24047
CCC(C)C(N)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)O)C(C)CC)C(C)CC)C(C)CC,27.521544,81.468834
CCC(C)C(N)C(=O)NC(C(=O)NC(C(=O)O)C(C)O)C(C)CC,27.677021,81.18411
CCC(C)C(N)C(=O)NC(C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O)C(C)CC,38.21657,84.301216
CCC(C)C(N)C(=O)NC(C(=O)O)C(C)CC,27.793173,81.089035
CCC(C)C(N)C(=O)NC(C)C(=O)NC(C)C(=O)NC(C(=O)O)C(C)CC,27.764917,81.16273
CCC(C)C(N)C(=O)NC(C)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCC(=O)O,42.08494,77.50063
CCC(C)C(N)C(=O)NC(C)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O,38.1737,84.31811
CCC(C)C(N)C(=O)NC(CO)C(=O)NC(C(=O)O)C(C)CC,28.195496,81.02131
CCC(C)C(N)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)O,29.619116,80.08217
CCC(C)C(N)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(C(=O)O)C(C)C,32.19202,82.5297
CCC(C)C(N)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(C(=O)NC(C(=O)O)C(C)C)C(C)CC,32.148205,82.52628
CCC(C)C(NC(=O)C(C)N)C(=O)O,27.736145,80.85684
CCC(C)C(NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(N)CO)C(=O)NC(C(=O)O)C(C)C,28.753088,79.76375
CCC(C)C(NC(=O)C(CC(C)C)NC(=O)C(N)C(C)O)C(=O)O,28.526716,80.314735
CCC(C)C(NC(=O)C(CC(C)C)NC(=O)C(N)CO)C(=O)O,28.643965,79.82256
CCC(C)C(NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(N)CCSC)C(C)CC)C(=O)O,28.36838,79.37933
CCC(C)C(NC(=O)C(CCCNC(=N)N)NC(C)=O)C(=O)NC(Cc1ccccc1)C(N)=O,34.264416,91.39726
CCC(C)C(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(C)N)C(=O)O,32.1804,82.52184
CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(CCSC)NC(=O)C(N)C(C)C)C(=O)O,32.836113,82.70307
CCC(C)C(NC(=O)C(N)CC(C)C)C(=O)NC(C(=O)O)C(C)O,27.687231,79.77006
CCC(C)C(NC(=O)C(N)CC(C)C)C(=O)O,27.844706,79.773315
CCC(C)C(NC(=O)C(N)Cc1ccc(O)cc1)C(=O)NC(CC(C)C)C(=O)NCC(=O)O,33.73348,80.69429
CCC(C)C(NC(=O)C(N)Cc1ccccc1)C(=O)NC(C(=O)O)C(C)O,36.335136,84.39967
CCC(C)C(NC(=O)C(N)CC(C)C)C(=O)NC(C(=O)NCC(=O)NC(C)C(=O)O)C(C)CC,27.381168,79.61984
CCC(C)C(NC(=O)C(NC(=O)C(N)CC(C)C)C(C)CC)C(=O)O,27.785782,79.749695
CCC(C)C(NC(=O)C(NC(=O)C(N)CC(C)C)C(C)O)C(=O)O,27.719303,79.76589
CCC(C)C(NC(=O)C1CCCN1)C(=O)O,24.433868,77.86015
CCC(C)C(NC(=O)CNC(=O)C(C)NC(=O)CNC(=O)C(N)Cc1ccccc1)C(=O)O,37.67089,84.545975
CCC(C)C(NC(=O)CNC(=O)C1CCCN1C(=O)C(N)Cc1ccc(O)cc1)C(=O)O,33.351204,74.744125
CCC(C)C(NC(C)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCNC(=N)N)C(N)=O,34.22958,91.465
CCC(C)NC(=O)N1C(=O)N(C)CC1O,-32.0036,75.67623
CCC(C)NC(=O)NN,-28.755184,37.25551
CCC(C)NCc1cccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)c1,-24.643095,-30.439188
CCC(C)Nc1nc(N)nc(Cl)n1,-8.822055,71.682655
CCC(C)SSc1ncc[nH]1,3.2794724,25.744001
CCC(CC)(C(=O)OC)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,-55.246315,-20.206512
CCC(CC)C(=O)NS(=O)(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],-47.9579,-48.115334
CCC(CO[N+](=O)[O-])O[N+](=O)[O-],-67.34886,19.746965
CCC1C(=O)N(CCN(C)C)c2cccc(C(F)(F)F)c2CC1c1ccc(OC)cc1,-54.990726,-86.22798
CCC1OC(Cn2cncn2)(c2ccc(Cl)cc2Cl)OC1C,55.895344,-28.072062
CCCC(=NOCC)C1=C(O)CC(C)(C)OC1=O,-35.944588,91.405655
CC=C(C)C1(C)CC(O)=C(C(CCC)=NOCC)C(=O)O1,-35.947853,91.47226
CCCC(=NOCC)C1=C(O)CC(C)(C2CC2)OC1=O,-35.863213,91.39473
CCCC(=NOCC)C1=C(O)CC(c2ccccc2)(c2ccccc2)OC1=O,-35.92269,91.545555
CCCC(=NOCC)C1=C(O)CC2(CC(C)CC(C)C2)OC1=O,-35.751053,91.071945
CCCC(=NOCC)C1=C(O)CC2(CCC(C)C2)OC1=O,-35.663784,91.03143
CCCC(=NOCC)C1=C(O)CC2(CCC(C)CC2)OC1=O,-35.668274,91.077034
CCCC(=NOCC)C1=C(O)CC2(CCC(CC)CC2)OC1=O,-35.683693,91.06377
CCCC(=NOCC)C1=C(O)CC2(CCC(CC(C)(C)C)CC2)OC1=O,-35.669094,91.02223
CCCC(=NOCC)C1=C(O)CC2(CCCC2)OC1=O,-35.72885,91.1986
CCCC(=NOCC)C1=C(O)CC2(CCCCC2)OC1=O,-35.7186,91.187805
CCCC(=NOCC)C1=C(O)CC2(CCCCC2C)OC1=O,-35.35693,91.46601
CCCC(=NOCC)C1=C(O)CC2(CCSCC2)OC1=O,-35.731518,91.123695
CCCC(=NOCC)C1=C(O)CC2(CCCC3CCCCC32)OC1=O,-35.30687,91.55798
CCCC(=O)NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(C)=O,-39.79087,50.597733
CCCC(=O)OC1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1,21.308918,-15.588439
CCCC(=O)OCC1OC(n2cc(I)c(=O)[nH]c2=O)CC1O,-63.91529,53.65285
CCCC(=O)OCOC(=O)N(C)N=Nc1ccc(C(=O)OCC)cc1,-34.316685,-10.427294
CCCC(=O)c1ccncc1,-15.980976,-14.000368
CCCC1C(=O)N(CCN(C)C)c2cccc(C(F)(F)F)c2CC1c1ccc(OC)cc1,-55.005302,-86.19133
CCCC1C(=O)N(CCN(C)C)c2ccccc2CC1c1ccc(OC)cc1,-54.60092,-85.05842
CCCCC(=O)C(CCCCOc1c(C)cc(C)cc1[N+](=O)[O-])n1cncn1,-24.579735,16.682188
CCCCC(=O)C(CCCCOc1cccc(F)c1)n1cncn1,-24.456161,16.60241
CCCCC(=O)NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(C)=O,-39.78746,50.599533
CCCCC(=O)OCC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1c(OC)cccc1C3=O,62.111275,-34.6431
CCCCC(=O)OCOCC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N(C)C)C(O)C(C)O2)C1)C(=O)c1c(OC)cccc1C3=O,62.06019,-34.713
CCCCC(=O)c1ccncc1,-16.118805,-13.956165
CCCCC(C)N=C=S,-14.999043,60.272
CCCCC(CO[N+](=O)[O-])O[N+](=O)[O-],-67.100716,19.5862
CCCCC(O)C(CCCCOc1ccc(F)cc1)n1cncn1,-23.906294,16.269762
CCCCC(O)C(CCCCOc1cccc(C)c1)n1cncn1,-23.926096,16.279985
CCCCC(O)C(CCCCOc1cccc2ccccc12)n1cncn1,-23.848204,16.231419
CCCCCC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,-23.30359,99.42
CCCCCC(=O)c1ccncc1,-16.143522,-13.941497
CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)OC,-37.286663,48.070976
CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)OCc1ccccc1,-37.3496,48.12469
CCCCCCC(=O)Oc1ccc2c3c1OC1C(OS(=O)(=O)O)C=CC4C(C2)N(C)CCC341,-8.469456,24.53588
CCCCCCC(CO[N+](=O)[O-])O[N+](=O)[O-],-67.06057,19.566206
CCCCCCCCCCCCCCc1ccccc1,-6.9025908,9.751517
CCCCCCCCCCCCN=C=S,-16.73145,59.222416
CCCCCCCCCCCCNCCO,-26.906845,55.72316
C=C(C)C(=O)OCCCCCCCCCCCC,-33.639435,28.768175
CCCCCCCCCCNCCO,-26.906845,55.72316
CCCCCCCCNC(=O)N1C(=O)N(C)CC1O,-32.38322,74.9854
CCCCCCCCNCCO,-26.906437,55.723133
CCCCCCCCNC1=NS(=O)N=C1NCCSCc1ccc(CN(C)C)o1,-31.1123,57.552265
CCCCCCCCOC(=O)c1cccnc1,-39.23384,10.608607
CCCCCCCNCc1ccc(C)cc1,1.45453,8.974896
CCCCCCCNc1ncnc2nc[nH]c12,-69.03326,39.950676
CCCCCCCNC1=NS(=O)N=C1NCCSCc1ccc(CN(C)C)o1,-31.1123,57.552265
CCCCCCCOC(C)=O,-37.742012,32.199543
CCCCCCN=C=S,-16.73145,59.222416
CCCCCCNC(=O)N1C(=O)N(C)CC1O,-32.38322,74.9854
CCCCCCNCCO,-26.906372,55.723244
CCCCCCNCc1ccc(C)cc1,1.45453,8.974896
CCCCCCNc1[nH]cnc2ncnc1-2,-77.79713,35.783707
CCCCCCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,-76.651566,55.65974
CCCCCCNC1=NS(=O)N=C1NCCSCc1ccc(CN(C)C)o1,-31.1123,57.552265
C=CC(=O)OCCCCCC,-37.96971,35.09142
CCCCCCOc1ccc(CC(=O)O)cc1OC,-15.305569,-6.212537
CCCCCI,-23.25675,56.5154
CCCCCN(C)CC(=O)Nc1c(C)cccc1C,10.155882,-65.85602
CCCCCN(CCCCC)CC(O)c1ccccc1,6.7353497,3.7614079
CCCCCNC(=O)N1C(=O)N(C)CC1O,-32.36652,75.020325
CCCCCNCc1ccc(C)cc1,1.4516914,8.948057
CCCCCNc1ncnc2nc[nH]c12,-69.06407,39.966244
CCCCCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,-76.579994,55.644283
CCCCCOC1CCC(NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,-36.086773,51.885124
CCCCCOCCCNc1[nH]cnc2ncnc1-2,-78.13981,36.34423
CCCCCOCCCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,-76.95018,55.139435
C=C1CC2c3c(O)cc(CCCCC)cc3OC(C)(C)C2CC1O,-8.045124,16.375072
CCCCN(C)CC(=O)Nc1c(C)cccc1C,10.134259,-65.86819
CCCCN(CCCC)C1CCc2c(OC)cccc2C1C,8.975013,10.394223
CCCCN(CCO)CCCC,-12.159504,51.22198
CCCCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc2c1OC(C)C2,-34.705624,-6.9097567
CCCCNC(=N)NC(=O)c1ccc(Cl)cc1,-15.188844,-30.871328
CCCCNC(=O)N1C(=O)N(C)CC1O,-32.335735,75.07352
CCCCNC(C)CO,-18.497917,57.35791
CCCCNC1CC(OC2CC(O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2c(OC)cccc2C4=O)OC(C)C1O,62.260586,-34.479572
CCCCNC1CCc2c(OC)cccc2C1C,8.494714,10.761869
CCCCNCC(C)O,-18.492878,57.954674
CCCCNCc1ccc(C)cc1,1.3932219,8.914551
CCCCNCc1ccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)cc1,-24.54161,-29.784979
CCCCNc1ccncc1S(=O)(=O)NC(=NC#N)NC(C)C,-107.32173,-19.654648
CCCCNc1ncnc2nc[nH]c12,-69.109215,39.98963
CCCCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,-76.467865,55.64398
CCCCOC1C(=O)NC(=O)NC1=[N+]=N,3.5182345,73.72135
CCCCOCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,-36.240833,52.6392
CCCCOCCCNc1[nH]cnc2ncnc1-2,-78.1494,36.31934
CCCCOCCCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,-76.92329,55.15332
CCCCON=C(C)c1cccc(Oc2nc(OC)cc(OC)n2)c1C(=O)OC,19.791346,-47.470074
CCCCc1c(O)c(=O)cc(C)n1C,0.3799976,92.822975
CCCCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1,43.134407,49.702885
CCCN(C)CC(=O)Nc1c(C)cccc1C,10.044917,-65.925064
CCCN(C)CCO,-12.893116,50.998093
CCCN(CC)CC(=O)Nc1c(C)cccc1C,9.95468,-66.55946
CCCN(CCC)C1CCc2c(cccc2OC)C1,10.616264,10.215658
CCCN(CCC)C1CCc2c(O)cccc2C1,10.839519,10.22468
CCCN(CCC)C1CCc2c(O)cccc2C1C,9.33243,10.614941
CCCN(CCCC(NC(C)=O)C(=O)NCc1ccccc1)C(=O)N(CCCl)N=O,31.540325,102.48823
C=CCN(N=O)C(=O)N(CCC)CCCCC(NC(C)=O)C(=O)NCc1ccccc1,30.773733,102.63308
CCCN(CCCCC(NC(C)=O)C(=O)NCc1ccccc1)C(=O)N(CCCl)N=O,31.53171,102.476395
CCCN(CCCCC(NC(C)=O)C(=O)NCc1ccccc1)C(=O)NCCCl,30.765837,100.89425
CCCN(CCO)CCCOc1cc2ncnc(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)c2cc1OC,15.617724,-68.94321
CCCNC(=O)CCC(=O)NCc1c(O)c(=O)cc(C)n1C,0.39886725,92.22535
CCCNC(=O)CNC(=O)C=[N+]=N,-27.873697,48.84646
CCCNC(=O)N1C(=O)N(C)CC1O,-32.25972,75.22006
CCCNC(=O)c1[nH]cc(-c2ccc(Cl)cc2)c1N1CCOCC1,26.442923,-41.021626
CCCNC1CCc2c(O)cccc2C1C,8.892108,11.016533
CCCNCc1ccc(C)cc1,1.5708197,8.657771
CCCNc1ccncc1S(=O)(=O)NC(=NC#N)NC(C)C,-107.28767,-19.698753
CCCNc1nc(CCC)nc(N2CCOCC2)n1,-2.975996,83.787766
CCCNc1[nH]cnc2ncnc1-2,-78.17444,35.43684
CCCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,-76.076965,55.826977
CCCOC(=O)C=COc1ccccc1,-23.068417,-18.638836
CCCOC(=O)c1cnc2n(c1=O)C(C)CCC2,-35.9794,20.558537
CCCOCCCNc1[nH]cnc2ncnc1-2,-78.1577,36.31897
CCCOCCCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,-76.93013,55.138496
CCCON=C(C)c1cccc(Oc2nc(OC)cc(OC)n2)c1C(=O)OC,19.783125,-47.46363
CCCOc1cccc(-c2c[nH]c(SCCc3c[nH]cn3)n2)c1,-51.04647,1.2268913
CCCOc1ccccc1CNc1[nH]cnc2ncnc1-2,-80.26835,35.84529
CCCOc1ccc(CNc2[nH]cnc3ncnc2-3)cc1,-79.8607,34.614403
CCCOc1cccc(CNc2[nH]cnc3ncnc2-3)c1,-80.73511,34.149776
CCCSCc1cc(=O)c(O)co1,39.39845,56.0107
CCCc1c(O)c(=O)cc(C)n1C,0.38175732,92.79568
